project_id,path,path_with_namespace,web_url,last_activity_at,namespace_kind,namespace_full_path,archived,visibility,slack_id,title,slug,created_at,updated_at,active,commit_events,push_events,issues_events,alert_events,confidential_issues_events,merge_requests_events,tag_push_events,deployment_events,note_events,confidential_note_events,pipeline_events,wiki_page_events,job_events,comment_on_event_enabled,vulnerability_events
1589,station-gateway-deploy-mirror,viriciti/cs/station-gateway-deploy-mirror,https://git.viriciti.com/viriciti/cs/station-gateway-deploy-mirror,2024-02-23T11:49:33.838Z,group,viriciti/cs,FALSE,internal,4694,Slack notifications,slack,2024-02-01T09:59:02.337Z,2024-02-01T09:59:02.337Z,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
1388,jetstream,tammethijs/jetstream,https://git.viriciti.com/tammethijs/jetstream,2021-11-15T13:36:35.584Z,user,tammethijs,FALSE,internal,4693,Slack notifications,slack,2021-11-15T12:31:57.582Z,2021-11-15T12:31:57.582Z,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
1387,unit-converter,viriciti/modules/unit-converter,https://git.viriciti.com/viriciti/modules/unit-converter,2023-12-07T10:01:21.012Z,group,viriciti/modules,FALSE,private,4692,Slack notifications,slack,2021-11-12T13:08:22.774Z,2021-11-12T13:08:22.774Z,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
1386,sim-unlock,livetech/apps/sim-unlock,https://git.viriciti.com/livetech/apps/sim-unlock,2022-01-12T10:25:25.245Z,group,livetech/apps,FALSE,private,4691,Slack notifications,slack,2021-11-11T13:05:52.386Z,2021-11-11T13:05:52.386Z,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
1385,incidents,viriciti/cs/front-end/incidents,https://git.viriciti.com/viriciti/cs/front-end/incidents,2023-03-28T11:14:00.303Z,group,viriciti/cs/front-end,FALSE,private,4690,Slack notifications,slack,2021-11-11T11:14:51.134Z,2021-11-11T11:14:51.134Z,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
1383,conduent-network,viriciti/datahub/customer/conduent-network,https://git.viriciti.com/viriciti/datahub/customer/conduent-network,2021-11-10T08:41:48.635Z,group,viriciti/datahub/customer,FALSE,private,4688,Slack notifications,slack,2021-11-09T09:05:16.421Z,2021-11-09T09:05:16.421Z,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
1382,aws-mfa,viriciti/tools/aws-mfa,https://git.viriciti.com/viriciti/tools/aws-mfa,2022-11-28T10:49:32.459Z,group,viriciti/tools,FALSE,private,4687,Slack notifications,slack,2021-11-05T15:39:45.319Z,2021-11-05T15:39:45.319Z,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
1378,minio-testing,viriciti/minio-testing,https://git.viriciti.com/viriciti/minio-testing,2022-03-16T13:08:27.129Z,group,viriciti,FALSE,private,4683,Slack notifications,slack,2021-11-02T10:40:50.193Z,2021-11-02T10:40:50.193Z,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
1377,http-to-can,viriciti/datahub/http-to-can,https://git.viriciti.com/viriciti/datahub/http-to-can,2022-01-12T09:24:14.977Z,group,viriciti/datahub,FALSE,private,4682,Slack notifications,slack,2021-10-14T10:30:12.286Z,2021-10-14T10:30:12.286Z,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
1376,twaice-api,viriciti/twaice/twaice-api,https://git.viriciti.com/viriciti/twaice/twaice-api,2021-10-18T10:25:32.694Z,group,viriciti/twaice,FALSE,private,4681,Slack notifications,slack,2021-10-11T13:27:53.024Z,2021-10-11T13:27:53.024Z,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
1375,restore-from-glacier,viriciti/infra/restore-from-glacier,https://git.viriciti.com/viriciti/infra/restore-from-glacier,2021-10-07T13:20:58.758Z,group,viriciti/infra,FALSE,private,4680,Slack notifications,slack,2021-10-07T13:20:59.062Z,2021-10-07T13:20:59.062Z,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
1374,time-api-client,viriciti/tools/time-api-client,https://git.viriciti.com/viriciti/tools/time-api-client,2022-09-15T21:13:52.363Z,group,viriciti/tools,FALSE,private,4679,Slack notifications,slack,2021-09-20T16:23:50.209Z,2021-09-20T16:23:50.209Z,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
1373,ndminem,viriciti/modules/ndminem,https://git.viriciti.com/viriciti/modules/ndminem,2023-05-12T08:32:47.955Z,group,viriciti/modules,FALSE,private,4678,Slack notifications,slack,2021-09-14T12:28:10.846Z,2021-09-14T12:28:10.846Z,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
1372,energetic-state,viriciti/vehicle/energetic-state,https://git.viriciti.com/viriciti/vehicle/energetic-state,2023-10-05T12:03:31.904Z,group,viriciti/vehicle,FALSE,private,4677,Slack notifications,slack,2021-09-13T08:36:31.794Z,2021-09-13T08:36:31.794Z,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
1371,portunus,viriciti/modules/portunus,https://git.viriciti.com/viriciti/modules/portunus,2022-10-06T12:43:36.145Z,group,viriciti/modules,TRUE,private,4676,Slack notifications,slack,2021-09-10T15:00:51.680Z,2021-09-10T15:00:51.680Z,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
1370,orleans-network,viriciti/datahub/orleans-network,https://git.viriciti.com/viriciti/datahub/orleans-network,2021-11-09T08:51:44.620Z,group,viriciti/datahub,FALSE,private,4675,Slack notifications,slack,2021-09-08T12:49:45.669Z,2021-09-08T12:49:45.669Z,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
1368,portunus-scheduler,viriciti/infra/portunus-scheduler,https://git.viriciti.com/viriciti/infra/portunus-scheduler,2021-08-17T14:17:12.196Z,group,viriciti/infra,TRUE,private,4673,Slack notifications,slack,2021-08-16T08:05:24.203Z,2021-08-16T08:05:24.203Z,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
1367,aceso-server,livetech/apps/aceso-server,https://git.viriciti.com/livetech/apps/aceso-server,2022-05-24T09:51:17.733Z,group,livetech/apps,TRUE,private,4672,Slack notifications,slack,2021-08-13T14:10:21.327Z,2021-08-13T14:10:21.327Z,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
1366,report-worker,viriciti/vehicle/report-worker,https://git.viriciti.com/viriciti/vehicle/report-worker,2022-08-11T14:18:15.693Z,group,viriciti/vehicle,TRUE,private,4671,Slack notifications,slack,2021-08-10T12:14:49.622Z,2021-08-10T12:14:49.622Z,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
1365,simcard-apn-changer,livetech/apps/simcard-apn-changer,https://git.viriciti.com/livetech/apps/simcard-apn-changer,2023-06-15T09:30:08.972Z,group,livetech/apps,FALSE,private,4670,Slack notifications,slack,2021-08-04T12:03:11.480Z,2021-08-04T12:03:11.480Z,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
1364,python-cuda,viriciti/infra/python-cuda,https://git.viriciti.com/viriciti/infra/python-cuda,2023-01-30T12:09:03.908Z,group,viriciti/infra,FALSE,private,4669,Slack notifications,slack,2021-08-02T14:32:21.806Z,2021-08-02T14:32:21.806Z,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
1363,mqttjsonrpc,viriciti/modules/go/mqttjsonrpc,https://git.viriciti.com/viriciti/modules/go/mqttjsonrpc,2022-10-26T08:53:13.018Z,group,viriciti/modules/go,FALSE,private,4668,Slack notifications,slack,2021-08-02T12:40:36.794Z,2021-08-02T12:40:36.794Z,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
1362,device-man-client,livetech/apps/device-man-client,https://git.viriciti.com/livetech/apps/device-man-client,2022-10-26T08:52:50.209Z,group,livetech/apps,FALSE,private,4667,Slack notifications,slack,2021-07-30T15:47:39.166Z,2021-07-30T15:47:39.166Z,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
1361,app-layer-control,viriciti/datahub/app-layer-control,https://git.viriciti.com/viriciti/datahub/app-layer-control,2023-08-28T14:27:28.538Z,group,viriciti/datahub,FALSE,internal,4666,Slack notifications,slack,2021-07-19T10:49:11.384Z,2021-07-19T10:49:11.384Z,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
1360,kafka-backuppert,viriciti/infra/kafka-backuppert,https://git.viriciti.com/viriciti/infra/kafka-backuppert,2021-07-27T15:49:53.375Z,group,viriciti/infra,FALSE,private,4665,Slack notifications,slack,2021-07-14T11:50:43.476Z,2021-07-14T11:50:43.476Z,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
1359,device-config-file-checker,viriciti/datahub/device-config-file-checker,https://git.viriciti.com/viriciti/datahub/device-config-file-checker,2021-07-06T10:52:36.378Z,group,viriciti/datahub,FALSE,private,4664,Slack notifications,slack,2021-07-05T15:35:53.857Z,2021-07-05T15:35:53.857Z,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
1358,vcm-tester,viriciti/vcm/vcm-tester,https://git.viriciti.com/viriciti/vcm/vcm-tester,2022-04-05T12:56:31.342Z,group,viriciti/vcm,FALSE,private,4663,Slack notifications,slack,2021-07-05T07:52:33.285Z,2021-07-05T07:52:33.285Z,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
1357,nix-agent,livetech/apps/nix-agent,https://git.viriciti.com/livetech/apps/nix-agent,2021-07-02T12:16:02.950Z,group,livetech/apps,FALSE,private,4662,Slack notifications,slack,2021-07-02T12:16:03.152Z,2021-07-02T12:16:03.152Z,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
1356,portal-logger,viriciti/core/portal-logger,https://git.viriciti.com/viriciti/core/portal-logger,2023-12-04T10:10:14.435Z,group,viriciti/core,FALSE,private,4661,Slack notifications,slack,2021-07-02T11:27:00.551Z,2021-07-02T11:27:00.551Z,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
1355,dev-tools,viriciti/cs/dev-tools,https://git.viriciti.com/viriciti/cs/dev-tools,2023-07-18T14:09:41.515Z,group,viriciti/cs,FALSE,internal,4660,Slack notifications,slack,2021-07-02T09:32:37.979Z,2021-07-02T09:32:37.979Z,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
1354,portunus,viriciti/infra/portunus,https://git.viriciti.com/viriciti/infra/portunus,2023-04-26T09:35:39.270Z,group,viriciti/infra,FALSE,internal,4659,Slack notifications,slack,2021-07-01T10:07:27.542Z,2021-07-01T10:07:27.542Z,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
1352,cannery-schemas,viriciti/vehicle/cannery/cannery-schemas,https://git.viriciti.com/viriciti/vehicle/cannery/cannery-schemas,2022-09-06T11:02:14.299Z,group,viriciti/vehicle/cannery,FALSE,private,4657,Slack notifications,slack,2021-06-29T11:36:23.133Z,2021-06-29T11:36:23.133Z,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
1351,hel,viriciti/ds/hel,https://git.viriciti.com/viriciti/ds/hel,2022-07-22T09:45:49.028Z,group,viriciti/ds,FALSE,internal,4656,Slack notifications,slack,2021-06-28T10:38:27.075Z,2021-06-28T10:38:27.075Z,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
1350,devices,viriciti/modules/go/devices,https://git.viriciti.com/viriciti/modules/go/devices,2022-08-11T14:13:11.976Z,group,viriciti/modules/go,FALSE,private,4655,Slack notifications,slack,2021-06-25T14:37:46.795Z,2021-06-25T14:37:46.795Z,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
1349,mapped-redis,sliem/mapped-redis,https://git.viriciti.com/sliem/mapped-redis,2021-06-30T07:32:19.742Z,user,sliem,FALSE,internal,4654,Slack notifications,slack,2021-06-25T14:26:36.500Z,2021-06-25T14:26:36.500Z,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
1348,tx-stopper,viriciti/cs/tx-stopper,https://git.viriciti.com/viriciti/cs/tx-stopper,2021-06-25T12:32:27.154Z,group,viriciti/cs,FALSE,internal,4653,Slack notifications,slack,2021-06-25T12:32:27.906Z,2021-06-25T12:32:27.906Z,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
1347,log,viriciti/modules/go/log,https://git.viriciti.com/viriciti/modules/go/log,2021-09-17T13:04:38.984Z,group,viriciti/modules/go,FALSE,private,4652,Slack notifications,slack,2021-06-25T09:14:22.988Z,2021-06-25T09:14:22.988Z,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
1346,modemmanager,viriciti/modules/go/modemmanager,https://git.viriciti.com/viriciti/modules/go/modemmanager,2022-06-21T09:54:35.203Z,group,viriciti/modules/go,FALSE,private,4651,Slack notifications,slack,2021-06-23T12:36:17.140Z,2021-06-23T12:36:17.140Z,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
1345,fluxmaster,viriciti/infra/fluxmaster,https://git.viriciti.com/viriciti/infra/fluxmaster,2021-06-17T11:28:44.085Z,group,viriciti/infra,FALSE,private,4650,Slack notifications,slack,2021-06-16T11:39:22.958Z,2021-06-16T11:39:22.958Z,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
1342,licenses,viriciti/customer-excellence/licenses,https://git.viriciti.com/viriciti/customer-excellence/licenses,2023-10-26T14:43:28.628Z,group,viriciti/customer-excellence,FALSE,private,4647,Slack notifications,slack,2021-06-16T08:16:51.463Z,2021-06-16T08:16:51.463Z,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
1339,depot,viriciti/cs/depot,https://git.viriciti.com/viriciti/cs/depot,2023-11-16T18:02:29.337Z,group,viriciti/cs,FALSE,internal,4644,Slack notifications,slack,2021-06-15T10:49:27.882Z,2021-06-15T10:49:27.882Z,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
1338,flux-poc,viriciti/infra/flux-poc,https://git.viriciti.com/viriciti/infra/flux-poc,2023-02-26T00:10:07.168Z,group,viriciti/infra,FALSE,internal,4643,Slack notifications,slack,2021-06-14T08:24:13.052Z,2021-06-14T08:24:13.052Z,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
1337,wbso-hours,viriciti/office/wbso-hours,https://git.viriciti.com/viriciti/office/wbso-hours,2021-06-10T11:39:57.659Z,group,viriciti/office,FALSE,private,4642,Slack notifications,slack,2021-06-10T11:39:57.979Z,2021-06-10T11:39:57.979Z,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
1336,office-manager,viriciti/hackathon/office-manager,https://git.viriciti.com/viriciti/hackathon/office-manager,2021-06-07T07:25:12.068Z,group,viriciti/hackathon,FALSE,private,4641,Slack notifications,slack,2021-06-04T07:54:58.557Z,2021-06-04T07:54:58.557Z,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
1335,k3s-dh,viriciti/hackathon/k3s-dh,https://git.viriciti.com/viriciti/hackathon/k3s-dh,2021-06-04T13:07:54.527Z,group,viriciti/hackathon,FALSE,private,4640,Slack notifications,slack,2021-06-03T15:02:15.386Z,2021-06-03T15:02:15.386Z,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
1334,linux-imx-5.4,Geert/linux-imx-5.4,https://git.viriciti.com/Geert/linux-imx-5.4,2021-12-13T13:11:18.815Z,user,Geert,FALSE,private,4639,Slack notifications,slack,2021-06-03T13:20:55.114Z,2021-06-03T13:20:55.114Z,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
1333,soundboard-9000,viriciti/hackathon/soundboard-9000,https://git.viriciti.com/viriciti/hackathon/soundboard-9000,2021-06-04T14:28:37.739Z,group,viriciti/hackathon,FALSE,private,4638,Slack notifications,slack,2021-06-03T10:16:51.172Z,2021-06-03T10:16:51.172Z,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
1332,unnamed-project,viriciti/hackathon/unnamed-project,https://git.viriciti.com/viriciti/hackathon/unnamed-project,2021-06-04T14:33:07.015Z,group,viriciti/hackathon,FALSE,private,4637,Slack notifications,slack,2021-06-03T09:25:49.704Z,2021-06-03T09:25:49.704Z,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
1331,cs-oem-test-backend,viriciti/hackathon/cs-oem-test-backend,https://git.viriciti.com/viriciti/hackathon/cs-oem-test-backend,2021-06-04T09:28:48.625Z,group,viriciti/hackathon,FALSE,private,4636,Slack notifications,slack,2021-06-03T08:44:41.670Z,2021-06-03T08:44:41.670Z,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
1330,bbb-backend,viriciti/hackathon/bbb-backend,https://git.viriciti.com/viriciti/hackathon/bbb-backend,2021-06-03T13:16:50.917Z,group,viriciti/hackathon,FALSE,private,4635,Slack notifications,slack,2021-06-03T08:42:31.875Z,2021-06-03T08:42:31.875Z,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
1329,backend-biweekly-bingo,viriciti/hackathon/backend-biweekly-bingo,https://git.viriciti.com/viriciti/hackathon/backend-biweekly-bingo,2021-06-04T16:45:11.189Z,group,viriciti/hackathon,FALSE,private,4634,Slack notifications,slack,2021-06-03T08:41:43.142Z,2021-06-03T08:41:43.142Z,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
1328,cs-oem-test-app,viriciti/hackathon/cs-oem-test-app,https://git.viriciti.com/viriciti/hackathon/cs-oem-test-app,2021-06-04T13:15:55.284Z,group,viriciti/hackathon,FALSE,private,4633,Slack notifications,slack,2021-06-03T08:26:56.442Z,2021-06-03T08:26:56.442Z,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
1327,fluxfleet,viriciti/infra/fluxfleet,https://git.viriciti.com/viriciti/infra/fluxfleet,2021-06-30T07:11:20.605Z,group,viriciti/infra,FALSE,private,4632,Slack notifications,slack,2021-05-31T12:39:52.186Z,2021-05-31T12:39:52.186Z,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
1325,brussels-network,viriciti/datahub/customer/brussels-network,https://git.viriciti.com/viriciti/datahub/customer/brussels-network,2021-05-31T11:34:14.342Z,group,viriciti/datahub/customer,FALSE,private,4630,Slack notifications,slack,2021-05-31T11:34:14.611Z,2021-05-31T11:34:14.611Z,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
1324,hvip-worker,viriciti/vehicle/hvip-worker,https://git.viriciti.com/viriciti/vehicle/hvip-worker,2021-08-10T12:14:50.714Z,group,viriciti/vehicle,TRUE,private,4629,Slack notifications,slack,2021-05-28T13:05:43.786Z,2021-05-28T13:05:43.786Z,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
1323,kafka-offsets,viriciti/infra/modules/kafka-offsets,https://git.viriciti.com/viriciti/infra/modules/kafka-offsets,2021-05-27T07:43:03.202Z,group,viriciti/infra/modules,FALSE,private,4628,Slack notifications,slack,2021-05-26T14:27:27.230Z,2021-05-26T14:27:27.230Z,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
1322,cron-exporter,viriciti/infra/cron-exporter,https://git.viriciti.com/viriciti/infra/cron-exporter,2022-03-10T09:17:44.461Z,group,viriciti/infra,FALSE,internal,4627,Slack notifications,slack,2021-05-21T14:07:53.798Z,2021-05-21T14:07:53.798Z,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
1321,cron-exporter,efaul/cron-exporter,https://git.viriciti.com/efaul/cron-exporter,2021-05-21T14:01:23.818Z,user,efaul,FALSE,private,4626,Slack notifications,slack,2021-05-19T18:17:35.670Z,2021-05-19T18:17:35.670Z,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
1319,vio-exporter,viriciti/infra/vio-exporter,https://git.viriciti.com/viriciti/infra/vio-exporter,2023-07-04T10:03:27.919Z,group,viriciti/infra,FALSE,internal,4624,Slack notifications,slack,2021-05-17T08:01:43.163Z,2021-05-17T08:01:43.163Z,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
1318,ivh-ecr-poc,efaul/ivh-ecr-poc,https://git.viriciti.com/efaul/ivh-ecr-poc,2021-05-11T11:58:50.552Z,user,efaul,FALSE,private,4623,Slack notifications,slack,2021-05-11T08:19:04.948Z,2021-05-11T08:19:04.948Z,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
1317,cs-charging-time-proxy,viriciti/cs/cs-charging-time-proxy,https://git.viriciti.com/viriciti/cs/cs-charging-time-proxy,2022-08-03T10:19:56.890Z,group,viriciti/cs,FALSE,internal,4622,Slack notifications,slack,2021-05-07T13:47:57.400Z,2021-05-07T13:47:57.400Z,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
1316,hi-lo,viriciti/cs/tools/hi-lo,https://git.viriciti.com/viriciti/cs/tools/hi-lo,2021-05-11T14:20:20.531Z,group,viriciti/cs/tools,FALSE,private,4621,Slack notifications,slack,2021-05-06T11:33:38.764Z,2021-05-06T11:33:38.764Z,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
1315,prometheus-exporter,efaul/prometheus-exporter,https://git.viriciti.com/efaul/prometheus-exporter,2021-05-12T14:02:44.152Z,user,efaul,FALSE,private,4620,Slack notifications,slack,2021-05-04T09:30:12.323Z,2021-05-04T09:30:12.323Z,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
1314,remaining-range-routeless,viriciti/ds/remaining-range-routeless,https://git.viriciti.com/viriciti/ds/remaining-range-routeless,2023-12-08T13:58:32.705Z,group,viriciti/ds,FALSE,private,4619,Slack notifications,slack,2021-04-30T06:30:41.977Z,2021-04-30T06:30:41.977Z,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
1313,impersonation-finder,viriciti/customer-excellence/impersonation-finder,https://git.viriciti.com/viriciti/customer-excellence/impersonation-finder,2021-12-17T10:16:42.290Z,group,viriciti/customer-excellence,FALSE,private,4618,Slack notifications,slack,2021-04-23T15:45:29.998Z,2021-04-23T15:45:29.998Z,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
